club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
RCD Mallorca,Ante Budimir,27,Centre-Forward,Crotone,£1.98m,in,Summer,1.98,Primera Division,2019,2019/2020
RCD Mallorca,Yannis Salibur,28,Right Winger,Guingamp,£1.80m,in,Summer,1.8,Primera Division,2019,2019/2020
RCD Mallorca,Martin Valjent,23,Centre-Back,Chievo Verona,£1.35m,in,Summer,1.35,Primera Division,2019,2019/2020
RCD Mallorca,Igor Zlatanovic,21,Centre-Forward,Radnik,£1.17m,in,Summer,1.17,Primera Division,2019,2019/2020
FC Barcelona,Martin Braithwaite,28,Centre-Forward,CD Leganés,£16.20m,in,Winter,16.2,Primera Division,2019,2019/2020
Real Madrid,Reinier,18,Attacking Midfield,Flamengo,£27.00m,in,Winter,27.0,Primera Division,2019,2019/2020
Getafe CF,Erick Cabaco,24,Centre-Back,Levante,£7.20m,in,Winter,7.2,Primera Division,2019,2019/2020
Getafe CF,Chema,27,Centre-Back,Nottm Forest,£1.35m,in,Winter,1.35,Primera Division,2019,2019/2020
Sevilla FC,Youssef En-Nesyri,22,Centre-Forward,CD Leganés,£18.00m,in,Winter,18.0,Primera Division,2019,2019/2020
RCD Espanyol Barcelona,Raúl de Tomás,25,Centre-Forward,Benfica,£20.25m,in,Winter,20.25,Primera Division,2019,2019/2020
RCD Espanyol Barcelona,Adrián Embarba,27,Right Winger,Rayo Vallecano,£9.00m,in,Winter,9.0,Primera Division,2019,2019/2020
RCD Espanyol Barcelona,Leandro Cabrera,28,Centre-Back,Getafe,£8.10m,in,Winter,8.1,Primera Division,2019,2019/2020
RCD Espanyol Barcelona,Oier Olazábal,30,Goalkeeper,Levante,£1.35m,in,Winter,1.35,Primera Division,2019,2019/2020
Real Betis Balompié,Guido Rodríguez,25,Defensive Midfield,América,£4.05m,in,Winter,4.05,Primera Division,2019,2019/2020
Villarreal CF,Paco Alcácer,26,Centre-Forward,Bor. Dortmund,£20.70m,in,Winter,20.7,Primera Division,2019,2019/2020
Granada CF,Antoñín,19,Centre-Forward,Málaga CF,£1.35m,in,Winter,1.35,Primera Division,2019,2019/2020
FC Barcelona,Miralem Pjanic,30,Defensive Midfield,Juventus,£54.00m,in,Summer,54.0,Primera Division,2020,2020/2021
FC Barcelona,Trincão,20,Right Winger,Braga,£27.90m,in,Summer,27.9,Primera Division,2020,2020/2021
FC Barcelona,Sergiño Dest,19,Right-Back,Ajax,£18.90m,in,Summer,18.9,Primera Division,2020,2020/2021
FC Barcelona,Matheus Fernandes,22,Defensive Midfield,Palmeiras,£6.30m,in,Summer,6.3,Primera Division,2020,2020/2021
FC Barcelona,Pedri,17,Attacking Midfield,UD Las Palmas,£4.50m,in,Summer,4.5,Primera Division,2020,2020/2021
Atlético Madrid,Álvaro Morata,27,Centre-Forward,Chelsea,£50.40m,in,Summer,50.4,Primera Division,2020,2020/2021
Atlético Madrid,Yannick Carrasco,27,Left Winger,DL Pro,£24.30m,in,Summer,24.3,Primera Division,2020,2020/2021
Atlético Madrid,Ivo Grbic,24,Goalkeeper,NK Lokomotiva,£6.30m,in,Summer,6.3,Primera Division,2020,2020/2021
Sevilla FC,Suso,26,Right Winger,AC Milan,£18.90m,in,Summer,18.9,Primera Division,2020,2020/2021
Sevilla FC,Óscar Rodríguez,22,Attacking Midfield,Real Madrid,£12.15m,in,Summer,12.15,Primera Division,2020,2020/2021
Sevilla FC,Oussama Idrissi,24,Left Winger,AZ Alkmaar,£10.80m,in,Summer,10.8,Primera Division,2020,2020/2021
Sevilla FC,Marcos Acuña,28,Left-Back,Sporting CP,£9.45m,in,Summer,9.45,Primera Division,2020,2020/2021
Sevilla FC,Bono,29,Goalkeeper,Girona,£3.60m,in,Summer,3.6,Primera Division,2020,2020/2021
Sevilla FC,Karim Rekik,25,Centre-Back,Hertha BSC,£1.80m,in,Summer,1.8,Primera Division,2020,2020/2021
Sevilla FC,Ivan Rakitic,32,Central Midfield,FC Barcelona,£1.35m,in,Summer,1.35,Primera Division,2020,2020/2021
Villarreal CF,Pervis Estupiñán,22,Left-Back,Watford,£14.76m,in,Summer,14.76,Primera Division,2020,2020/2021
Villarreal CF,Francis Coquelin,29,Defensive Midfield,Valencia,£5.85m,in,Summer,5.85,Primera Division,2020,2020/2021
Villarreal CF,Gero Rulli,28,Goalkeeper,Real Sociedad,£4.50m,in,Summer,4.5,Primera Division,2020,2020/2021
Villarreal CF,Jorge Cuenca,20,Centre-Back,FC Barcelona B,£2.25m,in,Summer,2.25,Primera Division,2020,2020/2021
Getafe CF,Marc Cucurella,21,Left Midfield,FC Barcelona,£9.00m,in,Summer,9.0,Primera Division,2020,2020/2021
Getafe CF,Enes Ünal,23,Centre-Forward,Villarreal,£8.10m,in,Summer,8.1,Primera Division,2020,2020/2021
Athletic Bilbao,Álex Berenguer,25,Left Winger,Torino,£9.45m,in,Summer,9.45,Primera Division,2020,2020/2021
Granada CF,Luis Suárez,22,Centre-Forward,Watford,£6.30m,in,Summer,6.3,Primera Division,2020,2020/2021
Granada CF,Luis Milla,25,Central Midfield,CD Tenerife,£4.50m,in,Summer,4.5,Primera Division,2020,2020/2021
Granada CF,Maxime Gonalons,31,Defensive Midfield,AS Roma,£3.60m,in,Summer,3.6,Primera Division,2020,2020/2021
Granada CF,Alberto Soro,21,Right Winger,Real Madrid,£2.25m,in,Summer,2.25,Primera Division,2020,2020/2021
Granada CF,Dimitri Foulquier,27,Right-Back,Watford,£1.80m,in,Summer,1.8,Primera Division,2020,2020/2021
CA Osasuna,Juan Cruz,28,Left-Back,Elche CF,£2.48m,in,Summer,2.48,Primera Division,2020,2020/2021
CA Osasuna,Enric Gallego,33,Centre-Forward,Getafe,£1.80m,in,Summer,1.8,Primera Division,2020,2020/2021
CA Osasuna,Lucas Torró,26,Defensive Midfield,E. Frankfurt,£1.80m,in,Summer,1.8,Primera Division,2020,2020/2021
Levante UD,Jorge de Frutos,23,Right Winger,Real Madrid,£2.25m,in,Summer,2.25,Primera Division,2020,2020/2021
Levante UD,Dani Gómez,22,Centre-Forward,Real Madrid,£2.25m,in,Summer,2.25,Primera Division,2020,2020/2021
Real Valladolid CF,Shon Weissman,24,Centre-Forward,Wolfsberger AC,£3.60m,in,Summer,3.6,Primera Division,2020,2020/2021
Real Valladolid CF,Javi Sánchez,23,Centre-Back,Real Madrid,£2.70m,in,Summer,2.7,Primera Division,2020,2020/2021
Real Valladolid CF,Jawad El Yamiq,28,Centre-Back,Genoa,£1.13m,in,Summer,1.13,Primera Division,2020,2020/2021
Cádiz CF,Álvaro Giménez,29,Centre-Forward,Birmingham,£2.43m,in,Summer,2.43,Primera Division,2020,2020/2021
Cádiz CF,Choco Lozano,27,Centre-Forward,Girona,£2.25m,in,Summer,2.25,Primera Division,2020,2020/2021
Cádiz CF,Iván Alejo,25,Right Winger,Getafe,£1.80m,in,Summer,1.8,Primera Division,2020,2020/2021
Cádiz CF,Jorge Pombo,26,Attacking Midfield,Real Zaragoza,£1.08m,in,Summer,1.08,Primera Division,2020,2020/2021
SD Eibar,Damian Kadzior,28,Right Winger,Dinamo Zagreb,£1.80m,in,Summer,1.8,Primera Division,2020,2020/2021
SD Huesca,Borja García,29,Attacking Midfield,Girona,£1.89m,in,Summer,1.89,Primera Division,2020,2020/2021
